,Project Name,Builder Name,Parent Builder,Status,State,County,City,Zip Code,Master Plan,Product Type,Unit Size Min,Unit Size Max,Sales Office Phone Number,Website,Typical Lot Size,Lot Dimension,Lot Width,Sales Rate,Sales Rate (Last 3 Months),Sales Rate (Last 6 Months),Sales Rate (Last 12 Months),Sold Out Date,Sales Change Date,Open Date,Total Units Planned,Total Units Sold,Total Remaining,Last Price Change Date,MinPrice,MaxPrice,Lat,Long,HOA ($/SF),HOA1,HOA2,Assessments,Assessments Description,Characteristics,County Code,Project Key,Plan Name (1),# of Beds (1),# of Baths (1),# of Floors (1),Garage (1),Square Footage (1),Price (1)
350,Alta Verde Escena,Alta Verde Group,,ACTIVE PROJECT,CA,Riverside,Palm Springs,92262,,Detached,2219,2803,(760) 327-1251,https://goo.gl/x2IdFz,7000,55'x126',55,1.8,1.3,1.2,1.2,,7/31/2018,9/15/2012,132,126,6,7/31/2018,646420,917000,33.83147,-116.49865,,175,,1.25%,,,6065,17829,Panorama with Casita,4,4.5,1,2,2778,917000
351,Meadow Creek,Lennar,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92557,,Detached,1772,2590,(951) 208-7155,https://goo.gl/a98fpf,5000,,,7.4,8.7,7.7,6.6,,6/24/2018,7/8/2017,172,86,86,8/10/2018,374090,435990,33.97205,-117.25899,,170,,1.72%,1.123 + 0.6 (Mello Roos: equals to $210-$260 depending on floor plan)= 1.72 total tax rate,,6065,185437,Residence One,3,2.5,2,2,1772,374090
352,Meadow Creek,Lennar,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92557,,Detached,1772,2590,(951) 208-7155,https://goo.gl/a98fpf,5000,,,7.4,8.7,7.7,6.6,,6/24/2018,7/8/2017,172,86,86,8/10/2018,374090,435990,33.97205,-117.25899,,170,,1.72%,1.123 + 0.6 (Mello Roos: equals to $210-$260 depending on floor plan)= 1.72 total tax rate,,6065,185437,Residence Two,4,3,2,2,2203,387240
353,Meadow Creek,Lennar,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92557,,Detached,1772,2590,(951) 208-7155,https://goo.gl/a98fpf,5000,,,7.4,8.7,7.7,6.6,,6/24/2018,7/8/2017,172,86,86,8/10/2018,374090,435990,33.97205,-117.25899,,170,,1.72%,1.123 + 0.6 (Mello Roos: equals to $210-$260 depending on floor plan)= 1.72 total tax rate,,6065,185437,Residence One Z,3,2.5,2,2,2206,394040
354,Meadow Creek,Lennar,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92557,,Detached,1772,2590,(951) 208-7155,https://goo.gl/a98fpf,5000,,,7.4,8.7,7.7,6.6,,6/24/2018,7/8/2017,172,86,86,8/10/2018,374090,435990,33.97205,-117.25899,,170,,1.72%,1.123 + 0.6 (Mello Roos: equals to $210-$260 depending on floor plan)= 1.72 total tax rate,,6065,185437,Residence Three,4,3,2,2,2232,397190
355,Meadow Creek,Lennar,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92557,,Detached,1772,2590,(951) 208-7155,https://goo.gl/a98fpf,5000,,,7.4,8.7,7.7,6.6,,6/24/2018,7/8/2017,172,86,86,8/10/2018,374090,435990,33.97205,-117.25899,,170,,1.72%,1.123 + 0.6 (Mello Roos: equals to $210-$260 depending on floor plan)= 1.72 total tax rate,,6065,185437,Residence Four X,4,3,2,3,2420,414490
356,Meadow Creek,Lennar,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92557,,Detached,1772,2590,(951) 208-7155,https://goo.gl/a98fpf,5000,,,7.4,8.7,7.7,6.6,,6/24/2018,7/8/2017,172,86,86,8/10/2018,374090,435990,33.97205,-117.25899,,170,,1.72%,1.123 + 0.6 (Mello Roos: equals to $210-$260 depending on floor plan)= 1.72 total tax rate,,6065,185437,2583 Next Gen by Lennar,4,3.5,2,3,2583,435990
357,Meadow Creek,Lennar,,ACTIVE PROJECT,CA,Riverside,Moreno Valley,92557,,Detached,1772,2590,(951) 208-7155,https://goo.gl/a98fpf,5000,,,7.4,8.7,7.7,6.6,,6/24/2018,7/8/2017,172,86,86,8/10/2018,374090,435990,33.97205,-117.25899,,170,,1.72%,1.123 + 0.6 (Mello Roos: equals to $210-$260 depending on floor plan)= 1.72 total tax rate,,6065,185437,Residence Six,4,3,2,2,2590,413746
358,Stonefield Estates,Stonefield Development,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,3428,4868,(760) 668-2838,https://goo.gl/HggK84,22000,,,1,0.3,0.2,1.3,,6/5/2018,5/13/2016,41,26,15,12/4/2017,799000,1150000,33.689716,-116.25106,,170,,1.40%,1.1 + .3 (Mello Roos) = 1.4 tax rate.,,6065,208514,Santa Barbara Plan-4,4,4.5,1,3,3883,
359,Stonefield Estates,Stonefield Development,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,3428,4868,(760) 668-2838,https://goo.gl/HggK84,22000,,,1,0.3,0.2,1.3,,6/5/2018,5/13/2016,41,26,15,12/4/2017,799000,1150000,33.689716,-116.25106,,170,,1.40%,1.1 + .3 (Mello Roos) = 1.4 tax rate.,,6065,208514,Adobe Ranch Plan-1,4,5,1,3,3515,849000
360,Stonefield Estates,Stonefield Development,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,3428,4868,(760) 668-2838,https://goo.gl/HggK84,22000,,,1,0.3,0.2,1.3,,6/5/2018,5/13/2016,41,26,15,12/4/2017,799000,1150000,33.689716,-116.25106,,170,,1.40%,1.1 + .3 (Mello Roos) = 1.4 tax rate.,,6065,208514,Spanish Colonial Plan-2,3,4.5,1,3,3428,849000
361,Stonefield Estates,Stonefield Development,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,3428,4868,(760) 668-2838,https://goo.gl/HggK84,22000,,,1,0.3,0.2,1.3,,6/5/2018,5/13/2016,41,26,15,12/4/2017,799000,1150000,33.689716,-116.25106,,170,,1.40%,1.1 + .3 (Mello Roos) = 1.4 tax rate.,,6065,208514,Andalusian Plan-3,4,4.5,1,3,3904,799000
362,Stonefield Estates,Stonefield Development,,ACTIVE PROJECT,CA,Riverside,Indio,92201,,Detached,3428,4868,(760) 668-2838,https://goo.gl/HggK84,22000,,,1,0.3,0.2,1.3,,6/5/2018,5/13/2016,41,26,15,12/4/2017,799000,1150000,33.689716,-116.25106,,170,,1.40%,1.1 + .3 (Mello Roos) = 1.4 tax rate.,,6065,208514,Italian Country Plan-5M,4,4.5,1,4,4868,1150000
363,Retreat at Holiday (The),Freedom Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Menifee,92586,,Detached,1658,2028,(951) 751-3860,https://goo.gl/VVsVXd,6500,,,4.7,5.3,5.3,4,,7/23/2018,4/1/2017,108,75,33,8/11/2018,334990,363490,33.722034,-117.20159,,168,,1.50%,1.1 + .4 (Mello Roos) = 1.5 tax rate,,6065,181537,Residence 1.1665,2,2,1,2,1665,337490
364,Retreat at Holiday (The),Freedom Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Menifee,92586,,Detached,1658,2028,(951) 751-3860,https://goo.gl/VVsVXd,6500,,,4.7,5.3,5.3,4,,7/23/2018,4/1/2017,108,75,33,8/11/2018,334990,363490,33.722034,-117.20159,,168,,1.50%,1.1 + .4 (Mello Roos) = 1.5 tax rate,,6065,181537,Residence 1X.1658,2,2,1,2,1658,334990
365,Retreat at Holiday (The),Freedom Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Menifee,92586,,Detached,1658,2028,(951) 751-3860,https://goo.gl/VVsVXd,6500,,,4.7,5.3,5.3,4,,7/23/2018,4/1/2017,108,75,33,8/11/2018,334990,363490,33.722034,-117.20159,,168,,1.50%,1.1 + .4 (Mello Roos) = 1.5 tax rate,,6065,181537,Residence 2.1804,2,2.5,1,2,1804,352855
366,Retreat at Holiday (The),Freedom Homes,"D.R. Horton, Inc.",ACTIVE PROJECT,CA,Riverside,Menifee,92586,,Detached,1658,2028,(951) 751-3860,https://goo.gl/VVsVXd,6500,,,4.7,5.3,5.3,4,,7/23/2018,4/1/2017,108,75,33,8/11/2018,334990,363490,33.722034,-117.20159,,168,,1.50%,1.1 + .4 (Mello Roos) = 1.5 tax rate,,6065,181537,Residence 3.2028,2,2.5,1,2,2028,363490
367,Westridge at Sycamore Hills,Taylor Morrison,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Detached,1621,2362,(949) 341-1200,https://goo.gl/PuEAew,2500,,,6.2,,,,,8/9/2018,6/2/2018,145,14,131,8/9/2018,510165,617150,34.121601,-117.69263,,166,,1.95%,Total Tax Rate does include Mello Roos (Base Tax Rate: 1.07),,6071,213342,Linden Plan 3,4,3,2,2,1815,532794
368,Westridge at Sycamore Hills,Taylor Morrison,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Detached,1621,2362,(949) 341-1200,https://goo.gl/PuEAew,2500,,,6.2,,,,,8/9/2018,6/2/2018,145,14,131,8/9/2018,510165,617150,34.121601,-117.69263,,166,,1.95%,Total Tax Rate does include Mello Roos (Base Tax Rate: 1.07),,6071,213342,Avenue Plan 1,3,2.5,2,2,2143,578433
369,Westridge at Sycamore Hills,Taylor Morrison,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Detached,1621,2362,(949) 341-1200,https://goo.gl/PuEAew,2500,,,6.2,,,,,8/9/2018,6/2/2018,145,14,131,8/9/2018,510165,617150,34.121601,-117.69263,,166,,1.95%,Total Tax Rate does include Mello Roos (Base Tax Rate: 1.07),,6071,213342,Avenue Plan 2,4,3,2,2,2271,608073
370,Westridge at Sycamore Hills,Taylor Morrison,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Detached,1621,2362,(949) 341-1200,https://goo.gl/PuEAew,2500,,,6.2,,,,,8/9/2018,6/2/2018,145,14,131,8/9/2018,510165,617150,34.121601,-117.69263,,166,,1.95%,Total Tax Rate does include Mello Roos (Base Tax Rate: 1.07),,6071,213342,Avenue Plan 3,4,3,2,2,2362,617150
371,Westridge at Sycamore Hills,Taylor Morrison,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Detached,1621,2362,(949) 341-1200,https://goo.gl/PuEAew,2500,,,6.2,,,,,8/9/2018,6/2/2018,145,14,131,8/9/2018,510165,617150,34.121601,-117.69263,,166,,1.95%,Total Tax Rate does include Mello Roos (Base Tax Rate: 1.07),,6071,213342,Linden Plan 2X,3,2.5,2,2,1776,522563
372,Westridge at Sycamore Hills,Taylor Morrison,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Detached,1621,2362,(949) 341-1200,https://goo.gl/PuEAew,2500,,,6.2,,,,,8/9/2018,6/2/2018,145,14,131,8/9/2018,510165,617150,34.121601,-117.69263,,166,,1.95%,Total Tax Rate does include Mello Roos (Base Tax Rate: 1.07),,6071,213342,Linden Plan 2,3,2.5,2,2,1766,522563
373,Westridge at Sycamore Hills,Taylor Morrison,,ACTIVE PROJECT,CA,San Bernardino,Upland,91786,,Detached,1621,2362,(949) 341-1200,https://goo.gl/PuEAew,2500,,,6.2,,,,,8/9/2018,6/2/2018,145,14,131,8/9/2018,510165,617150,34.121601,-117.69263,,166,,1.95%,Total Tax Rate does include Mello Roos (Base Tax Rate: 1.07),,6071,213342,Linden Plan 1,3,2.5,2,2,1621,510165
374,McKenna Park,Richmond American Homes,,ACTIVE PROJECT,CA,San Bernardino,Chino,91710,,Detached,1642,2610,(909) 942-6781,https://goo.gl/KrrHg9,,,,4.1,2,0.7,2.9,,8/2/2018,9/17/2016,94,92,2,8/2/2018,503880,618880,34.018875,-117.65384,,160,,1.05%,No Mello Roos or Special Assess. Fee's.,,6071,165202,Indigo,3,2.5,2,2,1642,503880
375,McKenna Park,Richmond American Homes,,ACTIVE PROJECT,CA,San Bernardino,Chino,91710,,Detached,1642,2610,(909) 942-6781,https://goo.gl/KrrHg9,,,,4.1,2,0.7,2.9,,8/2/2018,9/17/2016,94,92,2,8/2/2018,503880,618880,34.018875,-117.65384,,160,,1.05%,No Mello Roos or Special Assess. Fee's.,,6071,165202,Alameda,4,4,2,3,2414,588880
376,McKenna Park,Richmond American Homes,,ACTIVE PROJECT,CA,San Bernardino,Chino,91710,,Detached,1642,2610,(909) 942-6781,https://goo.gl/KrrHg9,,,,4.1,2,0.7,2.9,,8/2/2018,9/17/2016,94,92,2,8/2/2018,503880,618880,34.018875,-117.65384,,160,,1.05%,No Mello Roos or Special Assess. Fee's.,,6071,165202,Balsam,4,3,2,3,2610,618880
377,Skye,Woodbridge Pacific Group,,ACTIVE PROJECT,CA,Riverside,Palm Springs,92262,,Detached,3322,3706,(760) 803-3962,https://goo.gl/6tzriU,14000,,,1.5,2,2,1.4,,7/9/2018,7/16/2016,40,37,3,7/9/2018,1669000,1899000,33.815834,-116.54678,,159,,1.23%,,,6065,59651,Residence 1,2,4.5,1,2,3322,1669000
378,Skye,Woodbridge Pacific Group,,ACTIVE PROJECT,CA,Riverside,Palm Springs,92262,,Detached,3322,3706,(760) 803-3962,https://goo.gl/6tzriU,14000,,,1.5,2,2,1.4,,7/9/2018,7/16/2016,40,37,3,7/9/2018,1669000,1899000,33.815834,-116.54678,,159,,1.23%,,,6065,59651,Residence 2,3,4,1,2,3706,1799000
379,Skye,Woodbridge Pacific Group,,ACTIVE PROJECT,CA,Riverside,Palm Springs,92262,,Detached,3322,3706,(760) 803-3962,https://goo.gl/6tzriU,14000,,,1.5,2,2,1.4,,7/9/2018,7/16/2016,40,37,3,7/9/2018,1669000,1899000,33.815834,-116.54678,,159,,1.23%,,,6065,59651,Residence 3,3,4.5,1,2,3349,1779000
380,Skye,Woodbridge Pacific Group,,ACTIVE PROJECT,CA,Riverside,Palm Springs,92262,,Detached,3322,3706,(760) 803-3962,https://goo.gl/6tzriU,14000,,,1.5,2,2,1.4,,7/9/2018,7/16/2016,40,37,3,7/9/2018,1669000,1899000,33.815834,-116.54678,,159,,1.23%,,,6065,59651,Residence 4,3,4.5,1,2,3700,1899000
381,Skye,Woodbridge Pacific Group,,ACTIVE PROJECT,CA,Riverside,Palm Springs,92262,,Detached,3322,3706,(760) 803-3962,https://goo.gl/6tzriU,14000,,,1.5,2,2,1.4,,7/9/2018,7/16/2016,40,37,3,7/9/2018,1669000,1899000,33.815834,-116.54678,,159,,1.23%,,,6065,59651,Residence 5,3,4.5,1,2,3627,1844000
382,Stonewater,Woodside Homes,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2214,2441,(951) 777-2525,https://goo.gl/vCyYsb,,,,8.4,7.3,,,,7/16/2018,4/21/2018,79,24,55,8/8/2018,489990,517990,33.984276,-117.58958,,158,,1.95%,,,6071,207450,Plan One,3,2.5,2,2,2214,489990
383,Stonewater,Woodside Homes,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2214,2441,(951) 777-2525,https://goo.gl/vCyYsb,,,,8.4,7.3,,,,7/16/2018,4/21/2018,79,24,55,8/8/2018,489990,517990,33.984276,-117.58958,,158,,1.95%,,,6071,207450,Plan Two,3,2.5,2,2,2396,517990
384,Stonewater,Woodside Homes,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2214,2441,(951) 777-2525,https://goo.gl/vCyYsb,,,,8.4,7.3,,,,7/16/2018,4/21/2018,79,24,55,8/8/2018,489990,517990,33.984276,-117.58958,,158,,1.95%,,,6071,207450,Plan Three,3,2.5,2,2,2441,514990
385,Meadowood,Taylor Morrison,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Attached,1800,2236,(949) 341-1200,https://goo.gl/smnWAz,,,,7.8,4.7,,,,7/31/2018,4/21/2018,102,26,76,7/31/2018,439705,473335,33.984383,-117.58846,,158,,1.90%,mellos roos assessment included in Tax rate,Carriage Homes,6071,215017,Meadowood Plan 2,3,3,2,2,1993,463010
386,Meadowood,Taylor Morrison,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Attached,1800,2236,(949) 341-1200,https://goo.gl/smnWAz,,,,7.8,4.7,,,,7/31/2018,4/21/2018,102,26,76,7/31/2018,439705,473335,33.984383,-117.58846,,158,,1.90%,mellos roos assessment included in Tax rate,Carriage Homes,6071,215017,Meadowood Plan 3,4,3,2,2,2236,464915
387,Meadowood,Taylor Morrison,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Attached,1800,2236,(949) 341-1200,https://goo.gl/smnWAz,,,,7.8,4.7,,,,7/31/2018,4/21/2018,102,26,76,7/31/2018,439705,473335,33.984383,-117.58846,,158,,1.90%,mellos roos assessment included in Tax rate,Carriage Homes,6071,215017,Meadowood Plan 4,4,3,2,2,2236,473335
388,Seville,The New Home Company,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2398,2853,(909) 359-4933,https://goo.gl/Gav4Rs,6000,,,5.1,5,,,,7/23/2018,4/7/2018,75,18,57,7/23/2018,528410,566875,33.995216,-117.58723,,158,,1.90%,1.1 + .8 = 1.9 Total Tax rate,,6071,219665,Plan 1BR,4,3,2,2,2398,528410
389,Seville,The New Home Company,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2398,2853,(909) 359-4933,https://goo.gl/Gav4Rs,6000,,,5.1,5,,,,7/23/2018,4/7/2018,75,18,57,7/23/2018,528410,566875,33.995216,-117.58723,,158,,1.90%,1.1 + .8 = 1.9 Total Tax rate,,6071,219665,Plan 2A,4,3,2,2,2542,555852
390,Seville,The New Home Company,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2398,2853,(909) 359-4933,https://goo.gl/Gav4Rs,6000,,,5.1,5,,,,7/23/2018,4/7/2018,75,18,57,7/23/2018,528410,566875,33.995216,-117.58723,,158,,1.90%,1.1 + .8 = 1.9 Total Tax rate,,6071,219665,Plan 3DR,4,3,2,2,2853,566875
391,Meadowood,Taylor Morrison,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Attached,1800,2236,(949) 341-1200,https://goo.gl/smnWAz,,,,7.8,4.7,,,,7/31/2018,4/21/2018,102,26,76,7/31/2018,439705,473335,33.984383,-117.58846,,158,,1.90%,mellos roos assessment included in Tax rate,Carriage Homes,6071,215017,Meadowood Plan 1,3,2.5,2,2,1800,439705
392,Camden II,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2718,3086,(909) 313-4133,https://goo.gl/49K4pS,4300,50x86,,5.7,4.7,6,,,8/6/2018,12/16/2017,88,44,44,8/8/2018,575425,615358,33.986046,-117.5927,,158,,1.90%,1.27% base tax rate + 0.63% Mello-Roos,,6071,212900,Residence 1,5,3,2,2,2718,575425
393,Camden II,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2718,3086,(909) 313-4133,https://goo.gl/49K4pS,4300,50x86,,5.7,4.7,6,,,8/6/2018,12/16/2017,88,44,44,8/8/2018,575425,615358,33.986046,-117.5927,,158,,1.90%,1.27% base tax rate + 0.63% Mello-Roos,,6071,212900,Residence 2,5,3,2,3,2900,615358
394,Camden II,CalAtlantic Homes,Lennar,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2718,3086,(909) 313-4133,https://goo.gl/49K4pS,4300,50x86,,5.7,4.7,6,,,8/6/2018,12/16/2017,88,44,44,8/8/2018,575425,615358,33.986046,-117.5927,,158,,1.90%,1.27% base tax rate + 0.63% Mello-Roos,,6071,212900,Residence 3,5,4,2,3,3086,613900
395,St. James III,TRI Pointe Homes,TRI Pointe Group,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2418,2682,(866) 909-4900,https://goo.gl/V98OyZ,4000,50'x80',,,,,,,8/6/2018,,82,25,57,8/6/2018,548215,585400,33.981529,-117.58974,,158,,1.80%,TTR 1.8% = 1.08% base tax rate + 0.72% Mello Roos,,6071,222923,Residence 1,4,3,2,2,2418,554496
396,St. James III,TRI Pointe Homes,TRI Pointe Group,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2418,2682,(866) 909-4900,https://goo.gl/V98OyZ,4000,50'x80',,,,,,,8/6/2018,,82,25,57,8/6/2018,548215,585400,33.981529,-117.58974,,158,,1.80%,TTR 1.8% = 1.08% base tax rate + 0.72% Mello Roos,,6071,222923,Residence 2,4,3,2,2,2496,548215
397,St. James III,TRI Pointe Homes,TRI Pointe Group,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Park Place at Ontario Ranch,Detached,2418,2682,(866) 909-4900,https://goo.gl/V98OyZ,4000,50'x80',,,,,,,8/6/2018,,82,25,57,8/6/2018,548215,585400,33.981529,-117.58974,,158,,1.80%,TTR 1.8% = 1.08% base tax rate + 0.72% Mello Roos,,6071,222923,Residence 3,4,3,2,2,2682,585400
398,Skypointe at Alberhill Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Lake Elsinore,92530,,Detached,1430,2898,(951) 399-0475,https://goo.gl/87NDeS,8000,,,4.7,2,2.3,3.3,,8/2/2018,2/18/2017,84,82,2,8/11/2018,405990,449990,33.707096,-117.38238,,153,,1.80%,Base Tax Rate= 1.10 / Additional tax assessment= 0.70,,6065,177726,Residence 1430,3,2,1,2,1430,
399,Skypointe at Alberhill Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Lake Elsinore,92530,,Detached,1430,2898,(951) 399-0475,https://goo.gl/87NDeS,8000,,,4.7,2,2.3,3.3,,8/2/2018,2/18/2017,84,82,2,8/11/2018,405990,449990,33.707096,-117.38238,,153,,1.80%,Base Tax Rate= 1.10 / Additional tax assessment= 0.70,,6065,177726,Residence 1860 Modeled,3,2,1,2,1860,449990
400,Skypointe at Alberhill Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Lake Elsinore,92530,,Detached,1430,2898,(951) 399-0475,https://goo.gl/87NDeS,8000,,,4.7,2,2.3,3.3,,8/2/2018,2/18/2017,84,82,2,8/11/2018,405990,449990,33.707096,-117.38238,,153,,1.80%,Base Tax Rate= 1.10 / Additional tax assessment= 0.70,,6065,177726,Residence 1946,3,2,1,2,1946,420990
401,Skypointe at Alberhill Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Lake Elsinore,92530,,Detached,1430,2898,(951) 399-0475,https://goo.gl/87NDeS,8000,,,4.7,2,2.3,3.3,,8/2/2018,2/18/2017,84,82,2,8/11/2018,405990,449990,33.707096,-117.38238,,153,,1.80%,Base Tax Rate= 1.10 / Additional tax assessment= 0.70,,6065,177726,Residence 2232,3,2.5,2,2,2232,405990
402,Skypointe at Alberhill Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Lake Elsinore,92530,,Detached,1430,2898,(951) 399-0475,https://goo.gl/87NDeS,8000,,,4.7,2,2.3,3.3,,8/2/2018,2/18/2017,84,82,2,8/11/2018,405990,449990,33.707096,-117.38238,,153,,1.80%,Base Tax Rate= 1.10 / Additional tax assessment= 0.70,,6065,177726,Residence 2537 Modeled,4,2.5,2,2,2537,430990
403,Skypointe at Alberhill Ranch,KB Home,,ACTIVE PROJECT,CA,Riverside,Lake Elsinore,92530,,Detached,1430,2898,(951) 399-0475,https://goo.gl/87NDeS,8000,,,4.7,2,2.3,3.3,,8/2/2018,2/18/2017,84,82,2,8/11/2018,405990,449990,33.707096,-117.38238,,153,,1.80%,Base Tax Rate= 1.10 / Additional tax assessment= 0.70,,6065,177726,Residence 2898,4,2.5,2,2,2898,449990
404,Poppy at New Haven,Brookfield Residential,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91761,New Haven at Ontario Ranch,Detached,1892,2110,(888) 500-5597,https://goo.gl/gePqnK,2800,,,4.6,3.3,4.2,4.3,,8/6/2018,10/29/2016,104,98,6,8/6/2018,446000,608000,34.00322,-117.58007,,151.5,,1.90%,Tax Rate includes Mello Roos (Base Tax Rate: 1.0725),,6071,178391,Plan One,3,2.5,2,2,1892,558000
405,Poppy at New Haven,Brookfield Residential,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91761,New Haven at Ontario Ranch,Detached,1892,2110,(888) 500-5597,https://goo.gl/gePqnK,2800,,,4.6,3.3,4.2,4.3,,8/6/2018,10/29/2016,104,98,6,8/6/2018,446000,608000,34.00322,-117.58007,,151.5,,1.90%,Tax Rate includes Mello Roos (Base Tax Rate: 1.0725),,6071,178391,Plan Two,3,2.5,2,2,2003,446000
406,Poppy at New Haven,Brookfield Residential,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91761,New Haven at Ontario Ranch,Detached,1892,2110,(888) 500-5597,https://goo.gl/gePqnK,2800,,,4.6,3.3,4.2,4.3,,8/6/2018,10/29/2016,104,98,6,8/6/2018,446000,608000,34.00322,-117.58007,,151.5,,1.90%,Tax Rate includes Mello Roos (Base Tax Rate: 1.0725),,6071,178391,Plan Three,4,3,2,2,2110,608000
407,Grand Park/Eagle Rock,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Grand Park at Ontario Ranch,Detached,1676,2042,(888) 213-1794,https://goo.gl/4bnSWc,3500,,,7.3,6,7.3,,,7/20/2018,11/11/2017,134,61,73,8/10/2018,464262,498518,33.997204,-117.58449,,151,,1.95%,1.1 + .85 (Mello Roos) = 1.95 total tax rate,Temporarily Sold Out,6071,208598,Residence One,3,2.5,2,2,1676,464262
408,Grand Park/Eagle Rock,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Grand Park at Ontario Ranch,Detached,1676,2042,(888) 213-1794,https://goo.gl/4bnSWc,3500,,,7.3,6,7.3,,,7/20/2018,11/11/2017,134,61,73,8/10/2018,464262,498518,33.997204,-117.58449,,151,,1.95%,1.1 + .85 (Mello Roos) = 1.95 total tax rate,Temporarily Sold Out,6071,208598,Residence Two,3,2.5,2,2,1794,476142
409,Grand Park/Eagle Rock,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Grand Park at Ontario Ranch,Detached,1676,2042,(888) 213-1794,https://goo.gl/4bnSWc,3500,,,7.3,6,7.3,,,7/20/2018,11/11/2017,134,61,73,8/10/2018,464262,498518,33.997204,-117.58449,,151,,1.95%,1.1 + .85 (Mello Roos) = 1.95 total tax rate,Temporarily Sold Out,6071,208598,Residence Three,4,3,2,2,1940,498518
410,Grand Park/Eagle Rock,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Grand Park at Ontario Ranch,Detached,1676,2042,(888) 213-1794,https://goo.gl/4bnSWc,3500,,,7.3,6,7.3,,,7/20/2018,11/11/2017,134,61,73,8/10/2018,464262,498518,33.997204,-117.58449,,151,,1.95%,1.1 + .85 (Mello Roos) = 1.95 total tax rate,Temporarily Sold Out,6071,208598,Residence Four,4,3,2,2,2042,477998
411,Grand Park/Pacific Crest,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91762,Grand Park at Ontario Ranch,Detached,2142,2496,(888) 213-1794,https://goo.gl/WRizD2,3500,,,9.3,7,9,,,7/15/2018,11/11/2017,92,76,16,8/10/2018,497734,524462,33.997204,-117.58449,,151,,1.95%,1.1 + .85 (Mello Roos) = 1.95 total tax rate,,6071,208599,Residence One,4,3,2,2,2142,512610
